cc_txn_id,txn_date,txn_type,amount,amount_cents,merchant,vendor_key,net_cents,tax_cents,mapping,journal_entry_id
3493,2024-09-16,PURCHASE,13.79,1379,LAWTONS #2562 AMHERST,,1199,180,default:cogs_supplements,CC_PURCHASE_3493
3494,2024-09-16,PURCHASE,2.37,237,WAL-MART #5789 AMHERST,WALMART,206,31,VENDOR_PROFILE,CC_PURCHASE_3494
844,2024-09-17,PURCHASE,32.05,3205,"SHOPIFY/274066498 OTTAWA, ON",,2787,418,default:cogs_supplements,CC_PURCHASE_844
3483,2024-09-17,PURCHASE,10.86,1086,FREIGHTCOM INC. BOLTON,,944,142,keyword:freight,CC_PURCHASE_3483
841,2024-09-20,PURCHASE,1464.57,146457,EMPIRE HEALTH DISTRIBUTIO,,127354,19103,default:cogs_supplements,CC_PURCHASE_841
837,2024-09-23,PURCHASE,21.84,2184,APPLE.COM/BILL 866-712-7753,,1899,285,default:cogs_supplements,CC_PURCHASE_837
838,2024-09-23,PURCHASE,2945.41,294541,PURITY LIFE HEALTH,,256123,38418,default:cogs_supplements,CC_PURCHASE_838
3476,2024-09-23,PURCHASE,100.00,10000,FACEBK *D74YFC8TF2 MENLO,,8696,1304,default:cogs_supplements,CC_PURCHASE_3476
3475,2024-09-24,PURCHASE,91.98,9198,AMZN MKTP CA*FB7IO4H43,,7998,1200,default:cogs_supplements,CC_PURCHASE_3475
835,2024-09-25,PURCHASE,12.64,1264,APPLE.COM/BILL 866-712-7753,,1099,165,default:cogs_supplements,CC_PURCHASE_835
832,2024-09-26,PURCHASE,5416.80,541680,PEAK PERFORMANCE MISSISSAUGA,,471026,70654,default:cogs_supplements,CC_PURCHASE_832
834,2024-09-26,REFUND,485.82,48582,SHOPPING WITH POINTS/ACHA,,42245,6337,default:cogs_supplements,CC_PURCHASE_834
3468,2024-09-26,PURCHASE,6.25,625,FACEBK *GCBTMBQSF2 MENLO,,543,82,default:cogs_supplements,CC_PURCHASE_3468
3469,2024-09-26,PURCHASE,13.02,1302,FACEBK *NWDEFBCSF2 MENLO,,1132,170,default:cogs_supplements,CC_PURCHASE_3469
3470,2024-09-26,PURCHASE,118.97,11897,IFOODEQUIPMENT.CA MONCTON,,10345,1552,default:cogs_supplements,CC_PURCHASE_3470
3472,2024-09-26,PURCHASE,500.00,50000,SQ *SKYE?S THE,,43478,6522,default:cogs_supplements,CC_PURCHASE_3472
3473,2024-09-26,PURCHASE,1114.45,111445,MONCTONCASH&CARRY#301 MONCTON,,96909,14536,default:cogs_supplements,CC_PURCHASE_3473
3467,2024-09-27,PURCHASE,56.33,5633,FEDEX71871948 T1800 4633339,,4898,735,default:cogs_supplements,CC_PURCHASE_3467
829,2024-10-01,PURCHASE,2488.03,248803,GROSNOR DISTRIBUTION AJAX,,216350,32453,default:cogs_supplements,CC_PURCHASE_829
3456,2024-10-01,PURCHASE,13.79,1379,DISNEY PLUS BURBANK,,1199,180,default:cogs_supplements,CC_PURCHASE_3456
3457,2024-10-01,PURCHASE,166.62,16662,RODD MONCTON MONCTON,,14489,2173,default:cogs_supplements,CC_PURCHASE_3457
3459,2024-10-01,PURCHASE,23.89,2389,A&W #7220 DIEPPE,,2077,312,default:cogs_supplements,CC_PURCHASE_3459
3460,2024-10-01,PURCHASE,30.05,3005,WAL-MART #5789 AMHERST,WALMART,2613,392,VENDOR_PROFILE,CC_PURCHASE_3460
3461,2024-10-01,PURCHASE,59.78,5978,MYSTERY MONCTON MONCTON,,5198,780,default:cogs_supplements,CC_PURCHASE_3461
3462,2024-10-01,PURCHASE,33.45,3345,ALCOOL NB LIQUOR,,2909,436,default:cogs_supplements,CC_PURCHASE_3462
3463,2024-10-01,PURCHASE,161.03,16103,BOOKING.COM AMSTERDAM,,14003,2100,default:cogs_supplements,CC_PURCHASE_3463
3464,2024-10-01,PURCHASE,51.79,5179,NSLC #2302 AMHERST,,4503,676,default:cogs_supplements,CC_PURCHASE_3464
826,2024-10-02,PURCHASE,18.72,1872,GOOGLE *GSUITE_CURLYS. 855-222-8603,,1628,244,default:cogs_supplements,CC_PURCHASE_826
827,2024-10-02,PURCHASE,2026.30,202630,GROSNOR DISTRIBUTION AJAX,,176200,26430,default:cogs_supplements,CC_PURCHASE_827
3449,2024-10-02,PURCHASE,139.70,13970,ROGERS ******8651 888-764-3771,,12148,1822,default:cogs_supplements,CC_PURCHASE_3449
3450,2024-10-02,PURCHASE,21.01,2101,FREIGHTCOM INC. BOLTON,,1827,274,keyword:freight,CC_PURCHASE_3450
3455,2024-10-02,PURCHASE,476.30,47630,BELL ALIANT ONLINE,,41417,6213,default:cogs_supplements,CC_PURCHASE_3455
3443,2024-10-03,REFUND,45.99,4599,AMZN MKTP CA,,3999,600,default:cogs_supplements,CC_PURCHASE_3443
3444,2024-10-03,PURCHASE,13.89,1389,FREIGHTCOM INC. BOLTON,,1208,181,keyword:freight,CC_PURCHASE_3444
3445,2024-10-03,PURCHASE,13.89,1389,FREIGHTCOM INC. BOLTON,,1208,181,keyword:freight,CC_PURCHASE_3445
3446,2024-10-03,PURCHASE,11.25,1125,FREIGHTCOM INC. BOLTON,,978,147,keyword:freight,CC_PURCHASE_3446
3447,2024-10-03,PURCHASE,149.50,14950,COSTCO *ANNUAL RENEWAL,COSTCO,13000,1950,VENDOR_PROFILE,CC_PURCHASE_3447
825,2024-10-04,PURCHASE,93.09,9309,BUDS TO BLOSSOMS,,8095,1214,default:cogs_supplements,CC_PURCHASE_825
3440,2024-10-04,PURCHASE,14.88,1488,FREIGHTCOM INC. BOLTON,,1294,194,keyword:freight,CC_PURCHASE_3440
3441,2024-10-04,PURCHASE,202.50,20250,SQ *T.M. BEAUTY,,17609,2641,default:cogs_supplements,CC_PURCHASE_3441
824,2024-10-07,PURCHASE,42.72,4272,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,3715,557,VENDOR_PROFILE,CC_PURCHASE_824
3429,2024-10-07,PURCHASE,15.51,1551,GOOGLE *BYTEDANCE 650-253-0000,,1349,202,default:cogs_supplements,CC_PURCHASE_3429
3430,2024-10-07,PURCHASE,932.33,93233,MONCTONCASH&CARRY#301 MONCTON,,81072,12161,default:cogs_supplements,CC_PURCHASE_3430
3431,2024-10-07,PURCHASE,16.51,1651,FREIGHTCOM INC. BOLTON,,1436,215,keyword:freight,CC_PURCHASE_3431
3433,2024-10-07,PURCHASE,616.48,61648,COSTCO WHOLESALE W1345,COSTCO,53607,8041,VENDOR_PROFILE,CC_PURCHASE_3433
3435,2024-10-07,PURCHASE,58.11,5811,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,5053,758,VENDOR_PROFILE,CC_PURCHASE_3435
3436,2024-10-07,PURCHASE,33.55,3355,DOLLARAMA # 209,,2917,438,keyword:dollarama,CC_PURCHASE_3436
3437,2024-10-07,PURCHASE,80.16,8016,NSLC #2302 AMHERST,,6970,1046,default:cogs_supplements,CC_PURCHASE_3437
3438,2024-10-07,PURCHASE,30.00,3000,PROXI WEST AMHERST,,2609,391,default:cogs_supplements,CC_PURCHASE_3438
3439,2024-10-07,PURCHASE,275.41,27541,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,23949,3592,VENDOR_PROFILE,CC_PURCHASE_3439
822,2024-10-08,PURCHASE,31.00,3100,PURCHASE INTEREST,,2696,404,default:cogs_supplements,CC_PURCHASE_822
3423,2024-10-08,PURCHASE,23.64,2364,FREIGHTCOM INC. BOLTON,,2056,308,keyword:freight,CC_PURCHASE_3423
821,2024-10-09,REFUND,0.54,54,INTEREST REVERSAL,,47,7,default:cogs_supplements,CC_PURCHASE_821
817,2024-10-10,PURCHASE,431.58,43158,CONQUER ALL NUTRITION,,37529,5629,default:cogs_supplements,CC_PURCHASE_817
819,2024-10-10,PURCHASE,24.58,2458,WENDY'S RESTAURANT AMHERST,,2137,321,default:cogs_supplements,CC_PURCHASE_819
3419,2024-10-10,PURCHASE,192.50,19250,SQ *T.M. BEAUTY,,16739,2511,default:cogs_supplements,CC_PURCHASE_3419
3420,2024-10-10,PURCHASE,0.86,86,FREIGHTCOM INC. BOLTON,,75,11,keyword:freight,CC_PURCHASE_3420
3421,2024-10-10,PURCHASE,10.99,1099,FREIGHTCOM INC. BOLTON,,956,143,keyword:freight,CC_PURCHASE_3421
815,2024-10-11,PURCHASE,32.35,3235,OPENAI *CHATGPT SUBSCR,,2813,422,default:cogs_supplements,CC_PURCHASE_815
816,2024-10-11,PURCHASE,4456.79,445679,SP STOCKUP MARKET,,387547,58132,default:cogs_supplements,CC_PURCHASE_816
3418,2024-10-11,PURCHASE,11.25,1125,FREIGHTCOM INC. BOLTON,,978,147,keyword:freight,CC_PURCHASE_3418
811,2024-10-15,PURCHASE,33.66,3366,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,2927,439,VENDOR_PROFILE,CC_PURCHASE_811
812,2024-10-15,PURCHASE,15.50,1550,CANADIAN TIRE 33,CANADIAN_TIRE,1348,202,VENDOR_PROFILE,CC_PURCHASE_812
813,2024-10-15,PURCHASE,531.07,53107,PC EXPRESS 0312,,46180,6927,default:cogs_supplements,CC_PURCHASE_813
814,2024-10-15,PURCHASE,64.62,6462,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,5619,843,VENDOR_PROFILE,CC_PURCHASE_814
3409,2024-10-15,PURCHASE,11.49,1149,GOOGLE *BYTEDANCE 650-253-0000,,999,150,default:cogs_supplements,CC_PURCHASE_3409
3410,2024-10-15,PURCHASE,12.72,1272,"CREATIVE FABRICA AMSTERDAM,",,1106,166,default:cogs_supplements,CC_PURCHASE_3410
3411,2024-10-15,PURCHASE,11.25,1125,FREIGHTCOM INC. BOLTON,,978,147,keyword:freight,CC_PURCHASE_3411
3412,2024-10-15,PURCHASE,13.89,1389,FREIGHTCOM INC. BOLTON,,1208,181,keyword:freight,CC_PURCHASE_3412
3413,2024-10-15,PURCHASE,57.26,5726,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,4979,747,VENDOR_PROFILE,CC_PURCHASE_3413
3415,2024-10-15,PURCHASE,130.41,13041,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,11340,1701,VENDOR_PROFILE,CC_PURCHASE_3415
3416,2024-10-15,PURCHASE,27.59,2759,LAWTONS #2562 AMHERST,,2399,360,default:cogs_supplements,CC_PURCHASE_3416
803,2024-10-17,REFUND,62.30,6230,REGISTRY OF JOINT,,5417,813,default:cogs_supplements,CC_PURCHASE_803
804,2024-10-17,REFUND,31.15,3115,REGISTRY OF JOINT,,2709,406,default:cogs_supplements,CC_PURCHASE_804
806,2024-10-17,PURCHASE,32.62,3262,"SHOPIFY/284747320 OTTAWA, ON",,2837,425,default:cogs_supplements,CC_PURCHASE_806
807,2024-10-17,PURCHASE,132.68,13268,BELL ALIANT OBM,,11537,1731,default:cogs_supplements,CC_PURCHASE_807
808,2024-10-17,PURCHASE,32.74,3274,SOBEYS #729 AMHERST,,2847,427,default:cogs_supplements,CC_PURCHASE_808
799,2024-10-18,PURCHASE,54.73,5473,APPLE.COM/BILL 866-712-7753,,4759,714,default:cogs_supplements,CC_PURCHASE_799
801,2024-10-18,PURCHASE,32.18,3218,APPLE.COM/BILL 866-712-7753,,2798,420,default:cogs_supplements,CC_PURCHASE_801
802,2024-10-18,PURCHASE,2732.98,273298,GROSNOR DISTRIBUTION AJAX,,237650,35648,default:cogs_supplements,CC_PURCHASE_802
3404,2024-10-18,PURCHASE,10.99,1099,FREIGHTCOM INC. BOLTON,,956,143,keyword:freight,CC_PURCHASE_3404
3405,2024-10-18,PURCHASE,199.21,19921,ROGERS ******8651 888-764-3771,,17323,2598,default:cogs_supplements,CC_PURCHASE_3405
795,2024-10-21,PURCHASE,308.13,30813,SPIRIT HALLOWEEN C6851,,26794,4019,default:cogs_supplements,CC_PURCHASE_795
796,2024-10-21,PURCHASE,13.39,1339,CIRCLE K /,,1164,175,default:cogs_supplements,CC_PURCHASE_796
797,2024-10-21,PURCHASE,33.26,3326,SHOPIFY INC/285756734 OTTAWA,,2892,434,default:cogs_supplements,CC_PURCHASE_797
798,2024-10-21,PURCHASE,153.24,15324,NSLC #2302 AMHERST,,13325,1999,default:cogs_supplements,CC_PURCHASE_798
3400,2024-10-21,PURCHASE,14.88,1488,FREIGHTCOM INC. BOLTON,,1294,194,keyword:freight,CC_PURCHASE_3400
3401,2024-10-21,PURCHASE,13.89,1389,FREIGHTCOM INC. BOLTON,,1208,181,keyword:freight,CC_PURCHASE_3401
3402,2024-10-21,PURCHASE,294.71,29471,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,25627,3844,VENDOR_PROFILE,CC_PURCHASE_3402
3397,2024-10-22,PURCHASE,10.99,1099,FREIGHTCOM INC. BOLTON,,956,143,keyword:freight,CC_PURCHASE_3397
3398,2024-10-22,PURCHASE,10.99,1099,FREIGHTCOM INC. BOLTON,,956,143,keyword:freight,CC_PURCHASE_3398
792,2024-10-23,PURCHASE,172.49,17249,AMZN MKTP CA*JK50L03W3,,14999,2250,default:cogs_supplements,CC_PURCHASE_792
793,2024-10-23,PURCHASE,43.69,4369,AMZN MKTP CA*U02EB7YP3,,3799,570,default:cogs_supplements,CC_PURCHASE_793
794,2024-10-23,PURCHASE,17.34,1734,HIGHLAND MARKET AMHERST,,1508,226,default:cogs_supplements,CC_PURCHASE_794
3393,2024-10-23,PURCHASE,14.88,1488,FREIGHTCOM INC. BOLTON,,1294,194,keyword:freight,CC_PURCHASE_3393
789,2024-10-24,PURCHASE,43.68,4368,AMZN MKTP CA*IR53X5CU3,,3798,570,default:cogs_supplements,CC_PURCHASE_789
790,2024-10-24,PURCHASE,23.31,2331,WENDY'S RESTAURANT AMHERST,,2027,304,default:cogs_supplements,CC_PURCHASE_790
3389,2024-10-24,PURCHASE,2281.31,228131,COSTCO WHOLESALE W1345,COSTCO,198375,29756,VENDOR_PROFILE,CC_PURCHASE_3389
785,2024-10-25,PURCHASE,21.48,2148,WENDY'S RESTAURANT AMHERST,,1868,280,default:cogs_supplements,CC_PURCHASE_785
786,2024-10-25,PURCHASE,1996.21,199621,PACIFIC DISTRIBUTION WHOL,,173583,26038,default:cogs_supplements,CC_PURCHASE_786
787,2024-10-25,PURCHASE,12.64,1264,APPLE.COM/BILL 866-712-7753,,1099,165,default:cogs_supplements,CC_PURCHASE_787
788,2024-10-25,PURCHASE,20.02,2002,MOBIL@ - 4174,,1741,261,default:cogs_supplements,CC_PURCHASE_788
3388,2024-10-25,PURCHASE,1.52,152,FREIGHTCOM INC. BOLTON,,132,20,keyword:freight,CC_PURCHASE_3388
779,2024-10-28,PURCHASE,105.90,10590,AMZN MKTP CA*F305I4VN3,,9209,1381,default:cogs_supplements,CC_PURCHASE_779
780,2024-10-28,PURCHASE,14.92,1492,AMZN MKTP CA*EU5X37Z13,,1297,195,default:cogs_supplements,CC_PURCHASE_780
781,2024-10-28,PURCHASE,93.02,9302,CANADIAN TIRE 33,CANADIAN_TIRE,8089,1213,VENDOR_PROFILE,CC_PURCHASE_781
783,2024-10-28,PURCHASE,23.90,2390,MCDONALD'S #5841 Q04,,2078,312,default:cogs_supplements,CC_PURCHASE_783
784,2024-10-28,PURCHASE,20.19,2019,GROSNOR DISTRIBUTION AJAX,,1756,263,default:cogs_supplements,CC_PURCHASE_784
3380,2024-10-28,PURCHASE,14.09,1409,FREIGHTCOM INC. BOLTON,,1225,184,keyword:freight,CC_PURCHASE_3380
3381,2024-10-28,PURCHASE,100.00,10000,FACEBK *B3VX8EGSF2 MENLO,,8696,1304,default:cogs_supplements,CC_PURCHASE_3381
3382,2024-10-28,PURCHASE,22.00,2200,AMHERST PHARMA SAVE,PHARMASAVE,1913,287,VENDOR_PROFILE,CC_PURCHASE_3382
3383,2024-10-28,PURCHASE,16.74,1674,COSTCO WHOLESALE W1345,COSTCO,1456,218,VENDOR_PROFILE,CC_PURCHASE_3383
3385,2024-10-28,PURCHASE,220.09,22009,COSTCO WHOLESALE W1345,COSTCO,19138,2871,VENDOR_PROFILE,CC_PURCHASE_3385
776,2024-10-30,PURCHASE,161.75,16175,NOVA SCOTIA PWR/EZ-PAY,,14065,2110,default:cogs_supplements,CC_PURCHASE_776
777,2024-10-30,PURCHASE,2.83,283,KUBRA/EZ-PAY 905-624-2220,,246,37,default:cogs_supplements,CC_PURCHASE_777
3376,2024-10-30,PURCHASE,13.79,1379,DISNEY PLUS BURBANK,,1199,180,default:cogs_supplements,CC_PURCHASE_3376
3371,2024-10-31,PURCHASE,14.09,1409,FREIGHTCOM INC. BOLTON,,1225,184,keyword:freight,CC_PURCHASE_3371
3372,2024-10-31,PURCHASE,22.67,2267,FREIGHTCOM INC. BOLTON,,1971,296,keyword:freight,CC_PURCHASE_3372
3373,2024-10-31,PURCHASE,3144.93,314493,COSTCO WHOLESALE W1345,COSTCO,273472,41021,VENDOR_PROFILE,CC_PURCHASE_3373
3370,2024-11-01,PURCHASE,23.61,2361,FREIGHTCOM INC. BOLTON,,2053,308,keyword:freight,CC_PURCHASE_3370
772,2024-11-04,PURCHASE,55.75,5575,CANADIAN TIRE 33,CANADIAN_TIRE,4848,727,VENDOR_PROFILE,CC_PURCHASE_772
773,2024-11-04,PURCHASE,18.72,1872,GOOGLE *GSUITE_CURLYS. 855-222-8603,,1628,244,default:cogs_supplements,CC_PURCHASE_773
774,2024-11-04,PURCHASE,91.44,9144,AMZN MKTP CA*GE9BD6CG3,,7951,1193,default:cogs_supplements,CC_PURCHASE_774
775,2024-11-04,PURCHASE,627.63,62763,PC EXPRESS 0312,,54577,8186,default:cogs_supplements,CC_PURCHASE_775
3367,2024-11-04,PURCHASE,496.80,49680,CFIB - FCEI,,43200,6480,default:cogs_supplements,CC_PURCHASE_3367
3368,2024-11-04,PURCHASE,14.09,1409,FREIGHTCOM INC. BOLTON,,1225,184,keyword:freight,CC_PURCHASE_3368
3369,2024-11-04,PURCHASE,32.23,3223,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,2803,420,VENDOR_PROFILE,CC_PURCHASE_3369
770,2024-11-05,PURCHASE,37.97,3797,SUSHI JET ASIAN,,3302,495,default:cogs_supplements,CC_PURCHASE_770
765,2024-11-06,PURCHASE,188.50,18850,SPICE NAILS &,,16391,2459,default:cogs_supplements,CC_PURCHASE_765
766,2024-11-06,PURCHASE,112.00,11200,NOVA CENTRE HALIFAX,,9739,1461,default:cogs_supplements,CC_PURCHASE_766
3363,2024-11-06,PURCHASE,16.34,1634,FREIGHTCOM INC. BOLTON,,1421,213,keyword:freight,CC_PURCHASE_3363
763,2024-11-07,PURCHASE,5230.20,523020,GROSNOR DISTRIBUTION AJAX,,454800,68220,default:cogs_supplements,CC_PURCHASE_763
764,2024-11-07,PURCHASE,35.88,3588,CHOP - 045,,3120,468,default:cogs_supplements,CC_PURCHASE_764
3362,2024-11-07,PURCHASE,15.51,1551,GOOGLE *BYTEDANCE 650-253-0000,,1349,202,default:cogs_supplements,CC_PURCHASE_3362
756,2024-11-08,PURCHASE,50.00,5000,ANNUAL FEE,,4348,652,default:cogs_supplements,CC_PURCHASE_756
757,2024-11-08,PURCHASE,460.51,46051,PURCHASE INTEREST,,40044,6007,default:cogs_supplements,CC_PURCHASE_757
758,2024-11-08,PURCHASE,120.00,12000,ANNUAL FEE,,10435,1565,default:cogs_supplements,CC_PURCHASE_758
759,2024-11-08,PURCHASE,9.49,949,DOLLARAMA # 209,,825,124,keyword:dollarama,CC_PURCHASE_759
760,2024-11-08,PURCHASE,4.24,424,AMHERST HOME HARDWARE,,369,55,default:cogs_supplements,CC_PURCHASE_760
3359,2024-11-08,PURCHASE,20.59,2059,FREIGHTCOM INC. BOLTON,,1790,269,keyword:freight,CC_PURCHASE_3359
3360,2024-11-08,PURCHASE,15.10,1510,FREIGHTCOM INC. BOLTON,,1313,197,keyword:freight,CC_PURCHASE_3360
3361,2024-11-08,PURCHASE,62.03,6203,CHRISTMAS DISCOUNTERS AMHERST,,5394,809,default:cogs_supplements,CC_PURCHASE_3361
748,2024-11-12,PURCHASE,21.84,2184,APPLE.COM/BILL 866-712-7753,,1899,285,default:cogs_supplements,CC_PURCHASE_748
749,2024-11-12,PURCHASE,32.84,3284,OPENAI *CHATGPT SUBSCR,,2856,428,default:cogs_supplements,CC_PURCHASE_749
750,2024-11-12,PURCHASE,15.51,1551,APPLE.COM/BILL 866-712-7753,,1349,202,default:cogs_supplements,CC_PURCHASE_750
751,2024-11-12,PURCHASE,1645.67,164567,TC NUTRA 3062907457,,143102,21465,default:cogs_supplements,CC_PURCHASE_751
752,2024-11-12,PURCHASE,4.59,459,APPLE.COM/BILL TORONTO,,399,60,default:cogs_supplements,CC_PURCHASE_752
753,2024-11-12,PURCHASE,91.99,9199,APPLE.COM/BILL TORONTO,,7999,1200,default:cogs_supplements,CC_PURCHASE_753
754,2024-11-12,PURCHASE,12.63,1263,APPLE.COM/BILL 866-712-7753,,1098,165,default:cogs_supplements,CC_PURCHASE_754
755,2024-11-12,PURCHASE,570.59,57059,PC EXPRESS 0312,,49617,7442,default:cogs_supplements,CC_PURCHASE_755
3357,2024-11-12,PURCHASE,279.08,27908,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,24268,3640,VENDOR_PROFILE,CC_PURCHASE_3357
3358,2024-11-12,PURCHASE,254.63,25463,THE WEBSTAURANT STORE,,22142,3321,default:cogs_supplements,CC_PURCHASE_3358
744,2024-11-13,PURCHASE,40.74,4074,AMAZON.CA*F08RY1913 AMAZON.CA,,3543,531,default:cogs_supplements,CC_PURCHASE_744
3355,2024-11-13,PURCHASE,550.87,55087,SP SHOPIFY HARDWARE,,47902,7185,default:cogs_supplements,CC_PURCHASE_3355
742,2024-11-14,PURCHASE,1525.48,152548,GROSNOR DISTRIBUTION AJAX,,132650,19898,default:cogs_supplements,CC_PURCHASE_742
3347,2024-11-14,PURCHASE,1090.96,109096,MONCTONCASH&CARRY#301 MONCTON,,94866,14230,default:cogs_supplements,CC_PURCHASE_3347
3348,2024-11-14,PURCHASE,12.91,1291,"CREATIVE FABRICA AMSTERDAM,",,1123,168,default:cogs_supplements,CC_PURCHASE_3348
739,2024-11-15,REFUND,132.68,13268,SHOPPING WITH POINTS/ACHA,,11537,1731,default:cogs_supplements,CC_PURCHASE_739
740,2024-11-15,PURCHASE,132.68,13268,BELL ALIANT OBM,,11537,1731,default:cogs_supplements,CC_PURCHASE_740
3343,2024-11-15,PURCHASE,15.97,1597,FREIGHTCOM INC. BOLTON,,1389,208,keyword:freight,CC_PURCHASE_3343
3344,2024-11-15,PURCHASE,14.02,1402,FREIGHTCOM INC. BOLTON,,1219,183,keyword:freight,CC_PURCHASE_3344
3346,2024-11-15,PURCHASE,19.73,1973,FREIGHTCOM INC. BOLTON,,1716,257,keyword:freight,CC_PURCHASE_3346
737,2024-11-18,PURCHASE,20.76,2076,DOLLARAMA # 209,,1805,271,keyword:dollarama,CC_PURCHASE_737
738,2024-11-18,PURCHASE,33.15,3315,"SHOPIFY/295385329 OTTAWA, ON",,2883,432,default:cogs_supplements,CC_PURCHASE_738
3338,2024-11-18,PURCHASE,194.12,19412,ROGERS ******8651 888-764-3771,,16880,2532,default:cogs_supplements,CC_PURCHASE_3338
3339,2024-11-18,PURCHASE,38.94,3894,DOLLARAMA # 209,,3386,508,keyword:dollarama,CC_PURCHASE_3339
3340,2024-11-18,PURCHASE,72.43,7243,WWW COSTCO CA,COSTCO,6298,945,VENDOR_PROFILE,CC_PURCHASE_3340
3341,2024-11-18,PURCHASE,89.84,8984,FREIGHTCOM INC. BOLTON,,7812,1172,keyword:freight,CC_PURCHASE_3341
3342,2024-11-18,PURCHASE,14.02,1402,FREIGHTCOM INC. BOLTON,,1219,183,keyword:freight,CC_PURCHASE_3342
3335,2024-11-19,PURCHASE,17.26,1726,FREIGHTCOM INC. BOLTON,,1501,225,keyword:freight,CC_PURCHASE_3335
734,2024-11-20,PURCHASE,1936.60,193660,GROSNOR DISTRIBUTION AJAX,,168400,25260,default:cogs_supplements,CC_PURCHASE_734
735,2024-11-20,PURCHASE,54.50,5450,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,4739,711,VENDOR_PROFILE,CC_PURCHASE_735
3329,2024-11-22,REFUND,14.16,1416,FREIGHTCOM INC. BOLTON,,1231,185,keyword:freight,CC_PURCHASE_3329
3330,2024-11-22,PURCHASE,62.88,6288,UPS MONCTON 1545,,5468,820,default:cogs_supplements,CC_PURCHASE_3330
3331,2024-11-22,PURCHASE,14.16,1416,FREIGHTCOM INC. BOLTON,,1231,185,keyword:freight,CC_PURCHASE_3331
3332,2024-11-22,PURCHASE,14.20,1420,FREIGHTCOM INC. BOLTON,,1235,185,keyword:freight,CC_PURCHASE_3332
730,2024-11-25,PURCHASE,12.64,1264,APPLE.COM/BILL 866-712-7753,,1099,165,default:cogs_supplements,CC_PURCHASE_730
731,2024-11-25,PURCHASE,12.63,1263,APPLE.COM/BILL 866-712-7753,,1098,165,default:cogs_supplements,CC_PURCHASE_731
732,2024-11-25,PURCHASE,30.02,3002,PROXI SACKVILLE SACKVILLE,,2610,392,default:cogs_supplements,CC_PURCHASE_732
3322,2024-11-25,PURCHASE,11.24,1124,FREIGHTCOM INC. BOLTON,,977,147,keyword:freight,CC_PURCHASE_3322
3325,2024-11-25,PURCHASE,132.41,13241,COSTCO WHOLESALE W1345,COSTCO,11514,1727,VENDOR_PROFILE,CC_PURCHASE_3325
3326,2024-11-25,PURCHASE,400.00,40000,COSTCO WHOLESALE W1345,COSTCO,34783,5217,VENDOR_PROFILE,CC_PURCHASE_3326
3327,2024-11-25,PURCHASE,24.66,2466,COSTCO WHOLESALE W1345,COSTCO,2144,322,VENDOR_PROFILE,CC_PURCHASE_3327
3328,2024-11-25,PURCHASE,14.20,1420,FREIGHTCOM INC. BOLTON,,1235,185,keyword:freight,CC_PURCHASE_3328
3317,2024-11-26,PURCHASE,5.16,516,FACEBK *DVVYFFQSF2 MENLO,,449,67,default:cogs_supplements,CC_PURCHASE_3317
3318,2024-11-26,PURCHASE,14.27,1427,FREIGHTCOM INC. BOLTON,,1241,186,keyword:freight,CC_PURCHASE_3318
3319,2024-11-26,PURCHASE,14.27,1427,FREIGHTCOM INC. BOLTON,,1241,186,keyword:freight,CC_PURCHASE_3319
3320,2024-11-26,PURCHASE,24.76,2476,SOBEYS #729 AMHERST,,2153,323,default:cogs_supplements,CC_PURCHASE_3320
727,2024-11-27,PURCHASE,2081.55,208155,FIT FOODS LTD.,,181004,27151,default:cogs_supplements,CC_PURCHASE_727
728,2024-11-27,PURCHASE,64.98,6498,CIRCLE K /,,5650,848,default:cogs_supplements,CC_PURCHASE_728
3316,2024-11-27,PURCHASE,12.40,1240,SUPERSTORE HALIFAX STH,ATLANTIC_SUPERSTORE,1078,162,VENDOR_PROFILE,CC_PURCHASE_3316
726,2024-11-28,PURCHASE,60.44,6044,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,5256,788,VENDOR_PROFILE,CC_PURCHASE_726
3315,2024-11-28,PURCHASE,15.29,1529,FREIGHTCOM INC. BOLTON,,1330,199,keyword:freight,CC_PURCHASE_3315
725,2024-11-29,PURCHASE,20.68,2068,APPLE.COM/BILL 866-712-7753,,1798,270,default:cogs_supplements,CC_PURCHASE_725
3313,2024-11-29,PURCHASE,92.35,9235,WESTIN NOVA SCOTIAN,,8030,1205,default:cogs_supplements,CC_PURCHASE_3313
3314,2024-11-29,PURCHASE,13.41,1341,SUPERSTORE HALIFAX STH,ATLANTIC_SUPERSTORE,1166,175,VENDOR_PROFILE,CC_PURCHASE_3314
723,2024-12-02,PURCHASE,18.72,1872,GOOGLE *GSUITE_CURLYS. 855-222-8603,,1628,244,default:cogs_supplements,CC_PURCHASE_723
